id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,basement,showers,electricity,school_1mi
14744,20141212T000000,420000.0,3.0,2.5,2390.0,3903,2.0,0.0,0.0,?,8.0,1970.0,420,2006.0,0.0,98072.0,47.7515,-122.17399999999999,2390.0,3431.0,1.0,2.0,1.0,1.0
14745,20150119T000000,355000.0,4.0,2.25,2200.0,3404,2.0,0.0,0.0,3.0,8.0,2200.0,?,2005.0,0.0,98038.0,47.3895,-122.03399999999999,2200.0,3449.0,0.0,2.0,1.0,?
14746,20140623T000000,446000.0,2.0,1.0,2550.0,21675,1.0,0.0,1.0,4.0,7.0,1610.0,940,1958.0,0.0,98198.0,47.4013,-122.319,2030.0,10591.0,1.0,1.0,1.0,1.0
14747,20140520T000000,765000.0,4.0,2.25,2560.0,12100,1.0,0.0,0.0,4.0,8.0,1760.0,800,1976.0,0.0,98052.0,47.631,-122.10799999999999,2240.0,12100.0,1.0,2.0,1.0,1.0
14748,20140527T000000,967500.0,3.0,3.75,3250.0,5797,2.0,0.0,2.0,4.0,8.0,2370.0,880,1951.0,0.0,98199.0,47.6481,-122.405,1840.0,5797.0,1.0,4.0,1.0,?
14749,20140905T000000,381000.0,2.0,2.0,1340.0,4447,1.0,0.0,0.0,?,8.0,1340.0,?,2004.0,0.0,98053.0,47.7175,-122.03299999999999,1350.0,4458.0,0.0,2.0,1.0,1.0
14750,20150501T000000,490000.0,3.0,2.25,2840.0,107157,2.0,0.0,0.0,4.0,9.0,2840.0,?,1983.0,0.0,98092.0,47.2848,-122.118,2600.0,215622.0,0.0,2.0,1.0,1.0
14751,20140827T000000,716000.0,4.0,2.25,2480.0,9780,1.0,0.0,0.0,4.0,8.0,1900.0,580,1975.0,0.0,98052.0,47.6388,-122.09899999999999,2640.0,9780.0,1.0,2.0,1.0,?
14752,20150414T000000,605000.0,5.0,3.5,3060.0,8862,2.0,0.0,0.0,3.0,8.0,3060.0,?,1989.0,0.0,98056.0,47.5322,-122.185,2680.0,8398.0,0.0,3.0,1.0,1.0
14753,20140919T000000,312200.0,4.0,2.5,2910.0,8596,2.0,0.0,0.0,?,8.0,2910.0,?,2004.0,0.0,98003.0,47.2596,-122.304,2770.0,8602.0,0.0,2.0,1.0,1.0
14754,20140718T000000,327000.0,4.0,1.0,1900.0,9000,1.0,0.0,0.0,4.0,7.0,1290.0,610,1948.0,0.0,98166.0,47.4629,-122.361,1950.0,10800.0,1.0,1.0,1.0,1.0
14755,20140609T000000,229950.0,4.0,1.75,1300.0,21000,1.0,0.0,0.0,4.0,7.0,1300.0,?,1969.0,0.0,98001.0,47.3067,-122.285,2120.0,9920.0,0.0,2.0,1.0,1.0
14756,20140711T000000,160000.0,3.0,1.5,1480.0,7000,1.0,0.0,0.0,?,7.0,1000.0,480,1980.0,0.0,98023.0,47.2866,-122.368,1470.0,7022.0,1.0,2.0,1.0,1.0
14757,20140812T000000,255000.0,3.0,1.0,1250.0,9472,1.0,0.0,0.0,4.0,6.0,1250.0,?,1972.0,0.0,98059.0,47.495,-122.154,1590.0,9600.0,0.0,1.0,1.0,1.0
14758,20141125T000000,530000.0,4.0,2.5,2000.0,4700,1.5,0.0,0.0,4.0,7.0,1220.0,780,1944.0,0.0,98117.0,47.6902,-122.368,1560.0,4700.0,1.0,3.0,1.0,1.0
14759,20141024T000000,239000.0,3.0,1.5,1330.0,6540,1.0,0.0,0.0,?,7.0,900.0,430,1971.0,0.0,98188.0,47.4239,-122.292,1400.0,11500.0,1.0,1.0,1.0,1.0
14760,20150228T000000,285000.0,3.0,2.25,1840.0,6214,1.0,0.0,0.0,4.0,7.0,1270.0,570,1983.0,0.0,98031.0,47.4043,-122.185,1840.0,6214.0,1.0,2.0,1.0,1.0
14761,20140827T000000,537000.0,4.0,2.0,1560.0,7104,1.5,0.0,0.0,?,7.0,1140.0,420,1945.0,0.0,98105.0,47.6714,-122.28,1850.0,7105.0,1.0,2.0,1.0,1.0
14762,20140814T000000,530000.0,3.0,2.5,3150.0,21893,2.0,0.0,0.0,?,9.0,3150.0,?,2006.0,0.0,98014.0,47.6455,-121.90100000000001,2280.0,21886.0,0.0,3.0,1.0,?
14763,20140725T000000,213675.0,3.0,2.25,1560.0,6013,2.0,0.0,0.0,3.0,7.0,1560.0,?,1990.0,0.0,98023.0,47.2862,-122.352,1640.0,6290.0,0.0,2.0,1.0,1.0
14764,20140506T000000,530000.0,5.0,2.5,2910.0,9636,1.0,0.0,0.0,4.0,7.0,1690.0,1220,1964.0,0.0,98008.0,47.5803,-122.119,2830.0,10385.0,1.0,3.0,1.0,1.0
14765,20150305T000000,780000.0,3.0,2.5,2940.0,15875,2.0,0.0,0.0,3.0,10.0,2940.0,?,1994.0,0.0,98075.0,47.5947,-122.016,2980.0,15875.0,0.0,2.0,1.0,1.0
14766,20141113T000000,390000.0,3.0,1.0,950.0,3621,1.0,0.0,0.0,4.0,6.0,950.0,?,1947.0,0.0,98144.0,47.575,-122.289,1540.0,4080.0,0.0,1.0,1.0,1.0
14767,20140521T000000,450000.0,2.0,1.0,1200.0,4000,1.0,0.0,0.0,3.0,7.0,1070.0,130,1940.0,0.0,98126.0,47.5766,-122.37799999999999,1770.0,4000.0,1.0,1.0,1.0,1.0
14768,20150311T000000,420000.0,2.0,1.0,1000.0,5375,1.0,0.0,0.0,3.0,7.0,1000.0,?,1953.0,0.0,98118.0,47.5404,-122.26799999999999,1380.0,5000.0,0.0,1.0,1.0,1.0
14769,20150127T000000,550000.0,3.0,2.0,1490.0,3880,1.0,0.0,0.0,3.0,7.0,1490.0,?,1959.0,0.0,98107.0,47.662,-122.363,1490.0,3880.0,0.0,2.0,1.0,1.0
14770,20150219T000000,110000.0,2.0,1.0,600.0,6120,1.0,0.0,0.0,3.0,5.0,600.0,?,1943.0,0.0,98168.0,47.4997,-122.31700000000001,1060.0,6120.0,0.0,1.0,1.0,1.0
14771,20140528T000000,700000.0,2.0,1.75,2320.0,5500,1.5,0.0,2.0,3.0,8.0,1720.0,600,1925.0,2000.0,98144.0,47.586000000000006,-122.292,2380.0,5000.0,1.0,2.0,1.0,1.0
14772,20150424T000000,807500.0,4.0,2.5,3190.0,24170,2.0,0.0,0.0,?,10.0,3190.0,?,2002.0,0.0,98074.0,47.6209,-122.052,2110.0,26321.0,0.0,2.0,1.0,1.0
14773,20141002T000000,179000.0,2.0,1.0,990.0,8760,1.0,0.0,0.0,3.0,7.0,990.0,?,1977.0,0.0,98003.0,47.3302,-122.305,1560.0,11880.0,0.0,1.0,1.0,?
14774,20140710T000000,1612500.0,4.0,2.75,5470.0,18200,2.0,1.0,4.0,3.0,11.0,3730.0,1740,1992.0,0.0,98118.0,47.5316,-122.26299999999999,3620.0,15100.0,1.0,3.0,1.0,1.0
14775,20150409T000000,655000.0,4.0,2.75,2890.0,46609,2.0,0.0,0.0,4.0,9.0,2890.0,?,1981.0,0.0,98077.0,47.7454,-122.061,2880.0,68824.0,0.0,3.0,1.0,1.0
14776,20150316T000000,472500.0,3.0,2.0,1790.0,6800,1.0,0.0,0.0,4.0,7.0,1240.0,550,1964.0,0.0,98133.0,47.728,-122.339,1470.0,6800.0,1.0,2.0,1.0,1.0
14777,20141027T000000,299000.0,4.0,2.5,2350.0,6958,2.0,0.0,0.0,3.0,9.0,2350.0,?,1998.0,0.0,98092.0,47.3321,-122.17200000000001,2480.0,6395.0,0.0,3.0,1.0,1.0
14778,20140514T000000,740000.0,4.0,2.5,3430.0,10157,2.0,0.0,0.0,3.0,10.0,3430.0,?,2000.0,0.0,98034.0,47.723,-122.15799999999999,3480.0,10157.0,0.0,2.0,1.0,1.0
14779,20141010T000000,860000.0,3.0,1.75,2600.0,15064,1.0,0.0,0.0,4.0,8.0,1700.0,900,1967.0,0.0,98004.0,47.64,-122.204,2940.0,14984.0,1.0,2.0,1.0,1.0
14780,20140701T000000,620000.0,4.0,3.0,2130.0,6325,1.0,0.0,0.0,5.0,7.0,1440.0,690,1948.0,0.0,98116.0,47.5683,-122.396,1240.0,6325.0,1.0,3.0,1.0,?
14781,20141010T000000,410000.0,3.0,1.75,1660.0,5987,1.0,0.0,0.0,3.0,7.0,960.0,700,1982.0,0.0,98146.0,47.5107,-122.381,1510.0,6000.0,1.0,2.0,1.0,1.0
14782,20150304T000000,343000.0,5.0,3.5,2473.0,9282,2.0,0.0,1.0,5.0,7.0,2473.0,?,1963.0,0.0,98198.0,47.3966,-122.30799999999999,2040.0,10920.0,0.0,4.0,1.0,1.0
14783,20140617T000000,465000.0,2.0,2.75,1430.0,1425,2.0,0.0,0.0,3.0,7.0,995.0,435,2006.0,0.0,98112.0,47.621,-122.29799999999999,1500.0,1749.0,1.0,3.0,1.0,1.0
14784,20150304T000000,273950.0,3.0,2.25,1570.0,3109,2.0,0.0,0.0,3.0,8.0,1570.0,?,2002.0,0.0,98092.0,47.3258,-122.186,1680.0,3590.0,0.0,2.0,1.0,1.0
14785,20141017T000000,825000.0,2.0,1.0,1240.0,42247,1.0,0.0,1.0,4.0,7.0,1240.0,?,1915.0,0.0,98056.0,47.5169,-122.20100000000001,1550.0,12459.0,0.0,1.0,1.0,1.0
14786,20150330T000000,255000.0,3.0,2.5,1720.0,6200,2.0,0.0,0.0,3.0,7.0,1720.0,?,2014.0,0.0,98022.0,47.2137,-121.98899999999999,1710.0,9520.0,0.0,3.0,1.0,1.0
14787,20140908T000000,250000.0,3.0,2.0,1140.0,11161,1.0,0.0,0.0,4.0,7.0,1140.0,?,1998.0,0.0,98022.0,47.208999999999996,-122.012,1720.0,8587.0,0.0,2.0,1.0,1.0
14788,20140822T000000,635000.0,4.0,3.25,2690.0,7200,2.0,0.0,3.0,3.0,9.0,1720.0,970,1978.0,0.0,98155.0,47.7341,-122.288,2400.0,8845.0,1.0,3.0,1.0,1.0
14789,20140826T000000,240000.0,3.0,1.75,1520.0,9600,1.0,0.0,0.0,?,8.0,1520.0,?,1966.0,0.0,98023.0,47.3263,-122.365,2060.0,9600.0,0.0,2.0,1.0,1.0
14790,20150507T000000,670000.0,4.0,2.25,2040.0,7031,2.0,0.0,0.0,3.0,8.0,2040.0,?,2012.0,0.0,98033.0,47.7016,-122.17,1670.0,7031.0,0.0,2.0,1.0,1.0
14791,20141024T000000,713414.0,3.0,2.5,2830.0,6000,1.0,0.0,3.0,3.0,9.0,1730.0,1100,1954.0,0.0,98126.0,47.5751,-122.37799999999999,2040.0,5300.0,1.0,3.0,1.0,1.0
14792,20150513T000000,245000.0,3.0,1.5,1340.0,7391,1.0,0.0,0.0,4.0,7.0,1340.0,?,1966.0,0.0,98198.0,47.3837,-122.31700000000001,1300.0,7391.0,0.0,2.0,1.0,?
14793,20141209T000000,600000.0,4.0,2.5,2520.0,10850,1.0,0.0,0.0,4.0,8.0,1680.0,840,1968.0,0.0,98155.0,47.7751,-122.28399999999999,2590.0,10800.0,1.0,3.0,1.0,1.0
14794,20141015T000000,270000.0,3.0,2.5,1660.0,5550,2.0,0.0,0.0,3.0,7.0,1660.0,?,2002.0,0.0,98198.0,47.375,-122.304,1810.0,5550.0,0.0,2.0,1.0,1.0
14795,20141120T000000,190000.0,2.0,1.0,880.0,6900,1.0,0.0,0.0,3.0,6.0,880.0,?,1943.0,0.0,98056.0,47.4903,-122.191,1060.0,8000.0,0.0,1.0,1.0,1.0
14796,20140606T000000,435000.0,3.0,2.0,980.0,5000,1.0,0.0,0.0,3.0,6.0,980.0,?,1940.0,0.0,98144.0,47.595,-122.30799999999999,1970.0,3025.0,0.0,2.0,1.0,1.0
14797,20141023T000000,560000.0,4.0,1.0,1360.0,5814,1.5,0.0,0.0,2.0,6.0,1360.0,?,1900.0,0.0,98122.0,47.6038,-122.314,1010.0,5814.0,0.0,1.0,1.0,1.0
14798,20140905T000000,998000.0,3.0,3.75,3710.0,34412,2.0,0.0,0.0,?,10.0,2910.0,800,1978.0,0.0,98075.0,47.5888,-122.04,2390.0,34412.0,1.0,4.0,1.0,?
14799,20141202T000000,725000.0,3.0,1.0,940.0,8377,1.0,0.0,0.0,4.0,7.0,940.0,?,1952.0,0.0,98004.0,47.5974,-122.2,1710.0,6900.0,0.0,1.0,1.0,1.0
14800,20141124T000000,210000.0,2.0,1.0,970.0,8874,1.0,0.0,0.0,?,7.0,970.0,?,1968.0,0.0,98056.0,47.4943,-122.178,1340.0,8175.0,0.0,1.0,1.0,1.0
14801,20140825T000000,513000.0,3.0,2.25,1500.0,1312,3.0,0.0,0.0,3.0,8.0,1500.0,?,2007.0,0.0,98103.0,47.6534,-122.346,1500.0,1282.0,0.0,2.0,1.0,1.0
14802,20141105T000000,290000.0,5.0,2.5,2780.0,9652,1.0,0.0,0.0,4.0,8.0,1390.0,1390,1967.0,0.0,98001.0,47.3444,-122.271,1790.0,9652.0,1.0,2.0,1.0,1.0
14803,20140925T000000,1260000.0,3.0,2.5,3110.0,9930,1.0,0.0,1.0,3.0,8.0,1640.0,1470,1954.0,0.0,98039.0,47.6112,-122.226,3650.0,14399.0,1.0,2.0,1.0,1.0
14804,20140620T000000,330000.0,3.0,2.25,1860.0,11227,2.0,0.0,0.0,?,7.0,1860.0,?,1995.0,0.0,98038.0,47.3879,-122.031,1820.0,8800.0,0.0,2.0,1.0,1.0
14805,20140605T000000,189000.0,3.0,1.0,1010.0,7560,1.0,0.0,0.0,3.0,6.0,1010.0,?,1958.0,0.0,98058.0,47.4497,-122.176,1170.0,7560.0,0.0,1.0,1.0,1.0
14806,20150504T000000,907500.0,3.0,2.25,2850.0,6281,2.0,0.0,2.0,4.0,7.0,1900.0,950,1947.0,0.0,98115.0,47.6911,-122.32600000000001,1680.0,7006.0,1.0,2.0,1.0,1.0
14807,20141104T000000,410000.0,3.0,2.25,2280.0,200811,1.0,0.0,0.0,3.0,7.0,2280.0,?,1978.0,0.0,98014.0,47.6522,-121.941,2280.0,206038.0,0.0,2.0,1.0,1.0
14808,20150220T000000,1050000.0,4.0,3.0,3080.0,10757,2.0,0.0,3.0,5.0,8.0,3080.0,?,1961.0,0.0,98006.0,47.5671,-122.15899999999999,2810.0,10757.0,0.0,3.0,1.0,1.0
14809,20141204T000000,622100.0,4.0,2.5,2280.0,14290,1.5,0.0,0.0,4.0,7.0,1510.0,770,1942.0,0.0,98125.0,47.7054,-122.29700000000001,2140.0,9890.0,1.0,2.0,1.0,1.0
14810,20140723T000000,250000.0,3.0,1.5,2030.0,14400,1.0,0.0,0.0,4.0,7.0,1310.0,720,1969.0,0.0,98001.0,47.2639,-122.285,1330.0,14400.0,1.0,1.0,1.0,1.0
14811,20140818T000000,1180000.0,4.0,3.0,2570.0,4000,2.0,0.0,0.0,3.0,8.0,1750.0,820,1909.0,2014.0,98115.0,47.6743,-122.31299999999999,1970.0,4000.0,1.0,3.0,1.0,1.0
14812,20150209T000000,925000.0,3.0,2.75,3640.0,10300,1.0,0.0,0.0,4.0,9.0,2060.0,1580,1979.0,0.0,98006.0,47.5612,-122.146,3110.0,10625.0,1.0,3.0,1.0,1.0
14813,20150218T000000,554000.0,3.0,2.0,1760.0,4046,1.0,0.0,0.0,3.0,7.0,960.0,800,1931.0,0.0,98117.0,47.6876,-122.381,1500.0,4046.0,1.0,2.0,1.0,?
14814,20140709T000000,545000.0,3.0,2.5,2760.0,17377,2.0,0.0,0.0,3.0,9.0,2760.0,?,2002.0,0.0,98056.0,47.4929,-122.18799999999999,1940.0,8504.0,0.0,3.0,1.0,1.0
14815,20140909T000000,660000.0,3.0,2.5,2650.0,11250,2.0,0.0,0.0,?,9.0,2650.0,?,2005.0,0.0,98155.0,47.7644,-122.29,2200.0,10013.0,0.0,2.0,1.0,1.0
14816,20150505T000000,1900000.0,5.0,4.5,5160.0,44315,2.0,0.0,0.0,3.0,12.0,5160.0,?,1996.0,0.0,98005.0,47.6568,-122.154,4760.0,44315.0,0.0,4.0,1.0,1.0
14817,20140502T000000,260000.0,4.0,2.0,1480.0,8625,1.0,0.0,0.0,4.0,7.0,1480.0,?,1974.0,0.0,98055.0,47.461999999999996,-122.193,2130.0,8502.0,0.0,2.0,1.0,1.0
14818,20141030T000000,219900.0,3.0,1.0,860.0,6664,1.0,0.0,0.0,3.0,6.0,860.0,?,1944.0,0.0,98178.0,47.4931,-122.24700000000001,1150.0,6857.0,0.0,1.0,1.0,1.0
14819,20150325T000000,373500.0,4.0,2.5,2610.0,4978,2.0,0.0,0.0,3.0,8.0,2610.0,?,2004.0,0.0,98038.0,47.3438,-122.04,2470.0,5024.0,0.0,2.0,1.0,1.0
14820,20140711T000000,380000.0,2.0,1.0,1470.0,81021,1.0,0.0,0.0,4.0,6.0,1470.0,?,1949.0,0.0,98027.0,47.4771,-122.03,2600.0,69696.0,0.0,1.0,1.0,1.0
14821,20140701T000000,1060000.0,4.0,2.5,4570.0,16015,2.0,0.0,2.0,3.0,11.0,4570.0,?,1990.0,0.0,98074.0,47.6246,-122.06700000000001,4490.0,17668.0,0.0,3.0,1.0,1.0
14822,20150330T000000,2600000.0,3.0,3.0,3410.0,16015,2.0,1.0,4.0,4.0,10.0,2220.0,1190,1973.0,0.0,98040.0,47.5721,-122.23899999999999,3760.0,16572.0,1.0,3.0,1.0,1.0
14823,20140723T000000,450000.0,3.0,2.25,1760.0,10013,2.0,0.0,0.0,4.0,8.0,1760.0,?,1983.0,0.0,98056.0,47.5336,-122.189,1810.0,9768.0,0.0,2.0,1.0,1.0
14824,20140716T000000,379950.0,3.0,1.75,2040.0,12065,1.0,0.0,0.0,3.0,8.0,2040.0,?,1987.0,0.0,98038.0,47.3756,-122.044,2010.0,11717.0,0.0,2.0,1.0,1.0
14825,20140820T000000,834800.0,3.0,3.5,3470.0,4171,3.0,0.0,0.0,3.0,9.0,3470.0,?,2008.0,0.0,98034.0,47.711000000000006,-122.229,3430.0,4268.0,0.0,4.0,1.0,1.0
14826,20140916T000000,365000.0,2.0,1.0,680.0,4800,1.0,0.0,0.0,3.0,6.0,680.0,?,1917.0,0.0,98122.0,47.6084,-122.304,1610.0,4800.0,0.0,1.0,1.0,1.0
14827,20140617T000000,465000.0,2.0,2.0,1494.0,19271,2.0,1.0,4.0,?,7.0,1494.0,?,1943.0,1997.0,98070.0,47.4728,-122.49700000000001,1494.0,43583.0,0.0,2.0,1.0,1.0
14828,20140730T000000,452000.0,3.0,1.5,1250.0,4000,1.0,0.0,0.0,3.0,7.0,1250.0,?,1955.0,0.0,98117.0,47.6916,-122.37899999999999,1030.0,4000.0,0.0,2.0,1.0,1.0
14829,20150304T000000,840000.0,3.0,3.0,3570.0,6250,2.0,0.0,2.0,?,10.0,2710.0,860,1985.0,0.0,98116.0,47.5624,-122.399,2550.0,7596.0,1.0,3.0,1.0,1.0
14830,20141103T000000,465000.0,4.0,2.0,2000.0,6250,1.5,0.0,0.0,?,7.0,1480.0,520,1930.0,0.0,98136.0,47.5532,-122.389,1110.0,6250.0,1.0,2.0,1.0,1.0
14831,20150507T000000,295000.0,3.0,2.5,2030.0,4867,2.0,0.0,0.0,3.0,7.0,2030.0,?,2003.0,0.0,98042.0,47.3747,-122.12799999999999,2030.0,5000.0,0.0,2.0,1.0,1.0
14832,20150224T000000,396000.0,3.0,1.0,1390.0,6160,1.0,0.0,0.0,4.0,7.0,1390.0,?,1949.0,0.0,98133.0,47.7289,-122.338,1230.0,6160.0,0.0,1.0,1.0,1.0
14833,20150224T000000,397000.0,2.0,1.0,1030.0,12350,1.5,0.0,0.0,3.0,7.0,1030.0,?,1942.0,0.0,98115.0,47.6984,-122.324,1790.0,6900.0,0.0,1.0,1.0,1.0
14834,20140819T000000,240000.0,3.0,1.0,1280.0,9000,1.5,0.0,0.0,4.0,6.0,1280.0,?,1954.0,0.0,98146.0,47.4915,-122.338,1430.0,4500.0,0.0,1.0,1.0,1.0
14835,20150105T000000,300523.0,3.0,2.5,2370.0,6840,2.0,0.0,0.0,?,9.0,2370.0,?,1987.0,0.0,98119.0,47.6503,-122.366,1590.0,4400.0,0.0,2.0,1.0,1.0
14836,20141106T000000,215500.0,3.0,2.0,1380.0,9000,2.0,0.0,0.0,2.0,7.0,1380.0,?,1946.0,1982.0,98001.0,47.2613,-122.24799999999999,1460.0,9732.0,0.0,2.0,1.0,1.0
14837,20140805T000000,552500.0,5.0,3.0,2320.0,7229,1.0,0.0,0.0,4.0,8.0,1370.0,950,1986.0,0.0,98052.0,47.696999999999996,-122.09700000000001,2090.0,7554.0,1.0,3.0,1.0,?
14838,20140828T000000,375000.0,5.0,1.5,2050.0,9360,1.0,0.0,0.0,?,7.0,1520.0,530,1968.0,0.0,98055.0,47.43600000000001,-122.195,1840.0,9383.0,1.0,1.0,1.0,?
14839,20140606T000000,160000.0,3.0,1.0,1210.0,103237,1.0,0.0,0.0,2.0,6.0,1210.0,?,1918.0,1960.0,98070.0,47.4208,-122.445,1880.0,40510.0,0.0,1.0,1.0,1.0
14840,20140612T000000,1070000.0,4.0,2.5,3270.0,35445,2.0,0.0,0.0,3.0,11.0,3270.0,?,1989.0,0.0,98006.0,47.548,-122.12100000000001,4180.0,32130.0,0.0,2.0,1.0,1.0
14841,20141104T000000,952000.0,3.0,2.5,2450.0,4400,2.0,0.0,0.0,4.0,9.0,1800.0,650,1922.0,0.0,98102.0,47.6439,-122.319,2220.0,5500.0,1.0,2.0,1.0,1.0
14842,20140627T000000,523460.0,5.0,1.75,1890.0,5000,1.5,0.0,0.0,3.0,7.0,1090.0,800,1906.0,0.0,98107.0,47.6711,-122.37200000000001,1610.0,5000.0,1.0,2.0,1.0,1.0
14843,20140812T000000,305950.0,4.0,2.5,2007.0,4968,2.0,0.0,0.0,3.0,9.0,2007.0,?,2009.0,0.0,98092.0,47.3301,-122.191,2189.0,5852.0,0.0,3.0,1.0,1.0
14844,20150209T000000,220000.0,3.0,2.5,1430.0,9044,2.0,0.0,0.0,3.0,7.0,1430.0,?,1991.0,0.0,98022.0,47.1956,-121.986,1580.0,8624.0,0.0,2.0,1.0,1.0
14845,20150409T000000,289000.0,2.0,1.75,2056.0,52333,1.0,0.0,0.0,4.0,7.0,1048.0,1008,1980.0,0.0,98001.0,47.2592,-122.291,2220.0,6458.0,1.0,2.0,1.0,1.0
14846,20150209T000000,648000.0,5.0,2.5,2210.0,10772,1.0,0.0,2.0,3.0,9.0,1430.0,780,1964.0,0.0,98155.0,47.7383,-122.288,2720.0,9858.0,1.0,2.0,1.0,1.0
14847,20150410T000000,825000.0,5.0,1.75,2330.0,6000,1.5,0.0,0.0,?,8.0,2080.0,250,1937.0,0.0,98199.0,47.6461,-122.39200000000001,2150.0,6000.0,1.0,2.0,1.0,1.0
14848,20141204T000000,400000.0,4.0,2.0,2070.0,10800,2.0,0.0,0.0,3.0,7.0,2070.0,?,1982.0,0.0,98011.0,47.7264,-122.23700000000001,1880.0,10800.0,0.0,2.0,1.0,1.0
14849,20140512T000000,420000.0,2.0,2.5,1480.0,1369,3.0,0.0,0.0,?,7.0,1480.0,?,2009.0,0.0,98052.0,47.676,-122.12100000000001,1390.0,1337.0,0.0,2.0,1.0,1.0
14850,20150120T000000,389000.0,2.0,1.75,1160.0,4848,2.0,0.0,1.0,4.0,7.0,1160.0,?,1949.0,0.0,98118.0,47.542,-122.265,1990.0,7440.0,0.0,2.0,1.0,1.0
14851,20140908T000000,865000.0,4.0,2.5,2520.0,?,2.0,0.0,0.0,?,8.0,2520.0,?,1906.0,2002.0,98117.0,47.6814,-122.359,1810.0,3500.0,0.0,3.0,1.0,1.0
14852,20141203T000000,345000.0,2.0,1.0,1770.0,16660,1.0,0.0,3.0,?,8.0,1220.0,550,1957.0,0.0,98023.0,47.3346,-122.354,2790.0,20504.0,1.0,1.0,1.0,1.0
14853,20150326T000000,700000.0,3.0,2.5,3110.0,123710,2.0,0.0,0.0,?,8.0,2430.0,680,1995.0,0.0,98038.0,47.3879,-122.00200000000001,2420.0,92782.0,1.0,2.0,1.0,1.0
14854,20150416T000000,550000.0,3.0,2.5,1680.0,10455,2.0,0.0,0.0,3.0,8.0,1680.0,?,1982.0,0.0,98052.0,47.7229,-122.11,1860.0,10063.0,0.0,3.0,1.0,1.0
14855,20140708T000000,201500.0,3.0,1.0,1320.0,5000,1.5,0.0,0.0,?,7.0,1320.0,?,1912.0,0.0,98116.0,47.5711,-122.38600000000001,1320.0,4179.0,0.0,1.0,1.0,1.0
14856,20150323T000000,459000.0,3.0,1.0,1320.0,5000,1.5,0.0,0.0,?,7.0,1320.0,?,1912.0,0.0,98116.0,47.5711,-122.38600000000001,1320.0,4179.0,0.0,1.0,1.0,1.0
14857,20141218T000000,327000.0,3.0,2.5,1810.0,7350,1.0,0.0,0.0,?,8.0,1310.0,500,1984.0,0.0,98058.0,47.4434,-122.125,2240.0,7350.0,1.0,2.0,1.0,1.0
14858,20140516T000000,540000.0,1.0,1.0,1140.0,6700,1.5,0.0,0.0,3.0,7.0,1140.0,?,1920.0,0.0,98103.0,47.6958,-122.35700000000001,1350.0,6700.0,0.0,1.0,1.0,1.0
14859,20140606T000000,805000.0,5.0,2.5,4600.0,19831,1.0,0.0,3.0,?,9.0,2300.0,2300,1956.0,2015.0,98177.0,47.7608,-122.37799999999999,2890.0,19831.0,1.0,2.0,1.0,1.0
14860,20141023T000000,521000.0,3.0,2.0,1840.0,6000,1.0,0.0,0.0,4.0,6.0,1840.0,?,1908.0,1944.0,98136.0,47.5508,-122.39200000000001,2010.0,6000.0,0.0,2.0,1.0,1.0
14861,20140527T000000,375000.0,3.0,1.5,2000.0,7294,1.0,0.0,0.0,3.0,7.0,1520.0,480,1965.0,0.0,98118.0,47.5297,-122.26700000000001,2000.0,6000.0,1.0,1.0,1.0,1.0
14862,20150117T000000,235000.0,3.0,1.75,1480.0,6592,1.0,0.0,0.0,4.0,7.0,1080.0,400,1978.0,0.0,98023.0,47.2982,-122.37799999999999,1660.0,7150.0,1.0,2.0,1.0,1.0
14863,20140929T000000,240000.0,4.0,2.5,2040.0,11841,2.0,0.0,0.0,?,7.0,2040.0,?,1994.0,0.0,98042.0,47.3691,-122.074,1730.0,8808.0,0.0,3.0,1.0,1.0
14864,20140915T000000,575000.0,4.0,2.25,2060.0,12155,1.0,0.0,0.0,4.0,8.0,2060.0,?,1968.0,0.0,98008.0,47.6378,-122.117,2360.0,8625.0,0.0,2.0,1.0,1.0
14865,20141201T000000,1520000.0,6.0,3.5,3720.0,11690,2.0,0.0,0.0,?,10.0,3720.0,?,2003.0,0.0,98040.0,47.5699,-122.226,3030.0,11686.0,0.0,4.0,1.0,1.0
14866,20140702T000000,394500.0,4.0,2.5,3002.0,6042,2.0,0.0,0.0,3.0,8.0,3002.0,?,2004.0,0.0,98055.0,47.4231,-122.186,2566.0,6390.0,0.0,2.0,1.0,1.0
14867,20140515T000000,174950.0,3.0,1.0,1060.0,5200,1.0,0.0,0.0,5.0,6.0,1060.0,?,1970.0,0.0,98042.0,47.3636,-122.09299999999999,1380.0,5200.0,0.0,1.0,1.0,1.0
14868,20141117T000000,383000.0,4.0,2.0,1830.0,21183,1.0,0.0,0.0,4.0,7.0,1060.0,770,1966.0,0.0,98059.0,47.4826,-122.12799999999999,1950.0,6120.0,1.0,2.0,1.0,1.0
14869,20140505T000000,249950.0,3.0,2.0,1550.0,15040,1.0,0.0,0.0,4.0,6.0,1550.0,?,1958.0,0.0,98059.0,47.4873,-122.09899999999999,1510.0,41416.0,0.0,2.0,1.0,1.0
14870,20150318T000000,431000.0,3.0,2.5,1690.0,2752,2.0,0.0,0.0,3.0,8.0,1690.0,?,1979.0,0.0,98052.0,47.6332,-122.10799999999999,1690.0,2855.0,0.0,3.0,1.0,1.0
